7163867,https://sites.google.com/view/access-office-docxpdf-call-net/home,http://www.phishtank.com/phish_detail.php?phish_id=7163867,2021-06-08 20:08:47+00:00,yes,2021-08-19T07:02:16+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7162642,https://sites.google.com/view/btbusinessx/bt,http://www.phishtank.com/phish_detail.php?phish_id=7162642,2021-06-08 07:15:41+00:00,yes,2021-07-28T15:46:06+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7160539,https://sites.google.com/view/xmicrosoftoficew/home,http://www.phishtank.com/phish_detail.php?phish_id=7160539,2021-06-07 05:46:03+00:00,yes,2021-08-13T08:28:25+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7149331,https://yairix.github.io/Login-Instagram,http://www.phishtank.com/phish_detail.php?phish_id=7149331,2021-06-01 14:11:28+00:00,yes,2021-06-01T14:23:48+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7149332,https://yairix.github.io/Login-Instagram/,http://www.phishtank.com/phish_detail.php?phish_id=7149332,2021-06-01 14:11:28+00:00,yes,2021-06-01T14:23:48+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7147852,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/maintainancecomponeta.appspot.com/mineindex.html&followup=https://storage.cloud.google.com/maintainancecomponeta.appspot.com/mineindex.html,http://www.phishtank.com/phish_detail.php?phish_id=7147852,2021-05-31 19:35:56+00:00,yes,2021-06-01T20:29:02+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7142108,https://sites.google.com/view/serveur-communication-box/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7142108,2021-05-28 14:04:29+00:00,yes,2021-08-13T08:19:06+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7142025,https://storage.cloud.google.com/maintainancecomponeta.appspot.com/kayindex.html#eimaste@stinpriza.org,http://www.phishtank.com/phish_detail.php?phish_id=7142025,2021-05-28 13:43:15+00:00,yes,2021-06-02T19:59:38+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7140530,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/1lordman1man3/oscman2.html&followup=https://storage.cloud.google.com/1lordman1man3/oscman2.html,http://www.phishtank.com/phish_detail.php?phish_id=7140530,2021-05-27 19:20:31+00:00,yes,2021-06-01T20:29:29+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7119530,https://bitbaink.web.app/login,http://www.phishtank.com/phish_detail.php?phish_id=7119530,2021-05-18 02:54:07+00:00,yes,2021-07-07T14:59:33+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7113748,https://sfrpanel.lws.fr/frhebergement7-pfx.php5,http://www.phishtank.com/phish_detail.php?phish_id=7113748,2021-05-15 08:11:31+00:00,yes,2021-08-15T06:44:11+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7113746,https://sfrpanel.lws.fr/,http://www.phishtank.com/phish_detail.php?phish_id=7113746,2021-05-15 08:11:01+00:00,yes,2021-08-15T20:28:30+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7107868,https://sites.google.com/view/mv-voicepage/home?authuser=8,http://www.phishtank.com/phish_detail.php?phish_id=7107868,2021-05-12 09:45:19+00:00,yes,2021-08-13T08:07:53+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7107866,https://sites.google.com/view/bt-pdf-receipt-payment/www-bt-pdf?authuser=8,http://www.phishtank.com/phish_detail.php?phish_id=7107866,2021-05-12 09:42:58+00:00,yes,2021-08-15T20:27:52+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7107154,https://storage.cloud.google.com/1lordman1man3/oscman.html,http://www.phishtank.com/phish_detail.php?phish_id=7107154,2021-05-11 21:15:10+00:00,yes,2021-08-15T20:12:35+00:00,yes,Google;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7104339,https://storage.cloud.google.com/1lordman1man3/oscman.html#email=info@domain.tld,http://www.phishtank.com/phish_detail.php?phish_id=7104339,2021-05-10 04:45:05+00:00,yes,2022-03-25T04:12:37+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7104340,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/1lordman1man3/oscman.html&followup=https://storage.cloud.google.com/1lordman1man3/oscman.html,http://www.phishtank.com/phish_detail.php?phish_id=7104340,2021-05-10 04:45:05+00:00,yes,2022-03-25T04:12:50+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7103132,http://webuyworkshopequipment.com/wp-content/themes/sketch/js/SF_TRASH/c45b222914e3c78d,http://www.phishtank.com/phish_detail.php?phish_id=7103132,2021-05-09 02:02:39+00:00,yes,2021-05-09T02:03:32+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7103133,http://webuyworkshopequipment.com/wp-content/themes/sketch/js/SF_TRASH/c45b222914e3c78d/,http://www.phishtank.com/phish_detail.php?phish_id=7103133,2021-05-09 02:02:39+00:00,yes,2021-05-09T02:03:32+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7096987,https://bithunnb.web.app/login,http://www.phishtank.com/phish_detail.php?phish_id=7096987,2021-05-05 00:28:13+00:00,yes,2021-08-05T02:07:29+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7094605,https://my-bithumb.web.app/login,http://www.phishtank.com/phish_detail.php?phish_id=7094605,2021-05-03 06:38:25+00:00,yes,2021-06-06T08:39:22+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7094604,http://my-bithumb.web.app/login,http://www.phishtank.com/phish_detail.php?phish_id=7094604,2021-05-03 06:38:24+00:00,yes,2021-07-31T07:12:08+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7094316,https://kr-bithumb.web.app/login,http://www.phishtank.com/phish_detail.php?phish_id=7094316,2021-05-03 00:09:25+00:00,yes,2021-07-31T07:10:00+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7092109,https://sites.google.com/view/bt-clould-preview000112/voice010101010bt-cloud?authuser=8,http://www.phishtank.com/phish_detail.php?phish_id=7092109,2021-04-30 14:50:34+00:00,yes,2021-07-01T22:35:06+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7091862,https://sites.google.com/view/bt-voice1010010/bt-voicemesaage10120201002?authuser=8,http://www.phishtank.com/phish_detail.php?phish_id=7091862,2021-04-30 13:21:33+00:00,yes,2021-05-21T08:35:10+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7091845,https://sites.google.com/view/secure-bt-homevoice01010120/home?authuser=8,http://www.phishtank.com/phish_detail.php?phish_id=7091845,2021-04-30 13:14:31+00:00,yes,2021-05-31T09:05:00+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7090061,https://sites.google.com/view/btmv-voice-notice011/btvoicemessage?authuser=8,http://www.phishtank.com/phish_detail.php?phish_id=7090061,2021-04-29 09:08:27+00:00,yes,2021-05-01T20:27:22+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7089495,https://reurl.cc/xgmXr1,http://www.phishtank.com/phish_detail.php?phish_id=7089495,2021-04-28 17:09:50+00:00,yes,2021-04-29T20:13:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7088958,https://sites.google.com/view/etyajdnxnskoeprlwyaxbdhfkrituy/btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7088958,2021-04-28 10:45:04+00:00,yes,2021-05-01T18:13:29+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7088881,https://bithunnb.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7088881,2021-04-28 09:01:43+00:00,yes,2021-05-01T18:15:44+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7087597,https://sites.google.com/view/btconnectbusiness/btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7087597,2021-04-27 13:00:40+00:00,yes,2021-07-04T23:53:54+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7082219,http://roundcube-production-cf.tx1.mailhostbox.com/,http://www.phishtank.com/phish_detail.php?phish_id=7082219,2021-04-23 18:33:34+00:00,yes,2021-07-26T22:18:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7076201,https://microcav.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=7076201,2021-04-19 15:23:27+00:00,yes,2021-04-22T04:49:05+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7071415,https://site-4403463-3995-6112.mystrikingly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7071415,2021-04-15 15:29:23+00:00,yes,2021-04-15T15:34:37+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7070212,https://tby.eb-sites.com/5490459053916160,http://www.phishtank.com/phish_detail.php?phish_id=7070212,2021-04-14 19:05:01+00:00,yes,2021-07-23T13:18:56+00:00,yes,Adobe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7068228,https://curtismscaparrotti03.mfs.gg/VAbXZoA,http://www.phishtank.com/phish_detail.php?phish_id=7068228,2021-04-13 10:56:22+00:00,yes,2022-03-25T04:12:28+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7068075,https://daycoval.contrato.srv.br/#,http://www.phishtank.com/phish_detail.php?phish_id=7068075,2021-04-13 05:00:28+00:00,yes,2021-07-31T06:57:12+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7061824,http://bit.ly/Verifikasipemblokiran_id,http://www.phishtank.com/phish_detail.php?phish_id=7061824,2021-04-07 22:22:10+00:00,yes,2021-04-07T22:45:16+00:00,yes,Facebook;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7061490,https://roccobonheur1-my-cheetah-website-copy.cheetah.builderall.com/,http://www.phishtank.com/phish_detail.php?phish_id=7061490,2021-04-07 15:41:47+00:00,yes,2021-04-12T17:48:32+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7060918,https://sites.google.com/view/vfbjf/btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7060918,2021-04-07 08:05:41+00:00,yes,2021-04-12T19:18:52+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7054447,https://www.evernote.com/shard/s446/sh/4dc119ab-57d6-b8e0-4fcb-c11c0a637b94/9ddb3753cb700b0c86a78176be71f4f5,http://www.phishtank.com/phish_detail.php?phish_id=7054447,2021-04-01 19:01:08+00:00,yes,2021-04-12T19:20:18+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7054448,https://www.evernote.com/shard/s446/client/snv?noteGuid=4dc119ab-57d6-b8e0-4fcb-c11c0a637b94&noteKey=9ddb3753cb700b0c86a78176be71f4f5&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs446%2Fsh%2F4dc119ab-57d6-b8e0-4fcb-c11c0a637b94%2F9ddb3753cb700b0c86a78176be71f4f5&title=You%2Bhave%2Breceived%2Ban%2BInvoice.,http://www.phishtank.com/phish_detail.php?phish_id=7054448,2021-04-01 19:01:08+00:00,yes,2021-04-12T19:20:25+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7054245,https://sites.google.com/view/btcloudpaymentinvoice202000/httpsbtcloudvm-voice-new?authuser=1,http://www.phishtank.com/phish_detail.php?phish_id=7054245,2021-04-01 14:44:50+00:00,yes,2021-04-12T19:23:18+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7053847,https://sites.google.com/view/btnvm-urgentnotice/btvmnew-note?authuser=1,http://www.phishtank.com/phish_detail.php?phish_id=7053847,2021-04-01 10:12:46+00:00,yes,2021-04-12T19:22:46+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7053748,https://sites.google.com/view/vjsdhdfidjasi/btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7053748,2021-04-01 08:44:49+00:00,yes,2021-04-12T19:22:19+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7053729,https://sites.google.com/view/xcccjcdhasks/btconnect,http://www.phishtank.com/phish_detail.php?phish_id=7053729,2021-04-01 08:12:36+00:00,yes,2021-04-12T19:25:07+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7050848,https://sites.google.com/view/jcnvvn/home,http://www.phishtank.com/phish_detail.php?phish_id=7050848,2021-03-30 10:39:15+00:00,yes,2021-04-12T19:32:51+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
