phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407856,https://attdeskservertyurx.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407856,2023-12-31 05:34:41+00:00,yes,2023-12-31T05:43:15+00:00,yes,AT&amp;T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407546,https://bafybeigmtnio5oqn4jiccbgwgara5lhzl56jgh7x7ly7jctu4rsvxijsby.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8407546,2023-12-31 00:00:21+00:00,yes,2023-12-31T00:10:05+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407504,https://webaouthportal.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8407504,2023-12-30 20:45:36+00:00,yes,2023-12-30T20:53:32+00:00,yes,AOL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407502,https://proj-driverepo.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8407502,2023-12-30 20:43:59+00:00,yes,2023-12-30T20:53:32+00:00,yes,Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407500,https://6f51e60002f1fd553769b68d6599.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8407500,2023-12-30 20:39:02+00:00,yes,2023-12-30T20:42:51+00:00,yes,Adobe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407491,https://secure.pdf-inv.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8407491,2023-12-30 20:22:09+00:00,yes,2023-12-30T20:33:23+00:00,yes,Adobe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407490,https://att-108584-104431.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407490,2023-12-30 20:19:04+00:00,yes,2023-12-30T20:23:30+00:00,yes,AT&amp;T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407489,https://hello-world-morning-sound-241c.nofyegalmo.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8407489,2023-12-30 20:17:45+00:00,yes,2023-12-30T20:23:30+00:00,yes,AOL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407487,https://pub-cc245e884c93402db63b5ab9ad7814f9.r2.dev/dhorderscrypt.html,http://www.phishtank.com/phish_detail.php?phish_id=8407487,2023-12-30 20:14:38+00:00,yes,2023-12-30T20:23:30+00:00,yes,DHL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407484,https://jhdsdf78654.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8407484,2023-12-30 20:09:37+00:00,yes,2023-12-30T20:13:18+00:00,yes,Adobe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407478,https://docs.google.com/presentation/d/e/2PACX-1vRzpX5q_jyO557Rm9USRJ5Gcvpz_zxZF0Qb9iFq5-ZgzooO9BslkCW-2_pfPQDpIenYgb8f8dn-ZQ7T/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8407478,2023-12-30 19:53:04+00:00,yes,2023-12-30T19:53:23+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407469,https://chaseverifieragent.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8407469,2023-12-30 19:38:48+00:00,yes,2023-12-30T19:53:23+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407468,https://chaseverifieragent.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407468,2023-12-30 19:38:39+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407467,https://cloud-a34c2.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8407467,2023-12-30 19:38:25+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407466,https://cloud-a34c2.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407466,2023-12-30 19:38:06+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407451,https://lbghuif.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8407451,2023-12-30 19:35:51+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407450,https://lbghuif.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407450,2023-12-30 19:35:44+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407449,https://ldztyfgxf.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8407449,2023-12-30 19:35:33+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407448,https://ldztyfgxf.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407448,2023-12-30 19:35:24+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407443,https://rahdhdjkdh.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8407443,2023-12-30 19:34:31+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407442,https://rahdhdjkdh.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407442,2023-12-30 19:34:22+00:00,yes,2023-12-30T19:42:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407424,https://meinkonto.telekom-dienste.de/wiederherstellung/passwort/index.xhtml,http://www.phishtank.com/phish_detail.php?phish_id=8407424,2023-12-30 19:08:24+00:00,yes,2023-12-30T19:13:02+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407377,https://confirmarpichica.webcindario.com,http://www.phishtank.com/phish_detail.php?phish_id=8407377,2023-12-30 18:46:54+00:00,yes,2023-12-30T18:52:58+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407376,https://service832.webcindario.com,http://www.phishtank.com/phish_detail.php?phish_id=8407376,2023-12-30 18:46:52+00:00,yes,2023-12-30T18:52:58+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407375,https://app-pichinchaec.webcindario.com/validacion/validecard.html,http://www.phishtank.com/phish_detail.php?phish_id=8407375,2023-12-30 18:46:50+00:00,yes,2023-12-30T18:52:58+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407374,https://app-bpichinchaec.webcindario.com/validacion/validecard.html,http://www.phishtank.com/phish_detail.php?phish_id=8407374,2023-12-30 18:46:48+00:00,yes,2023-12-30T18:52:58+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407367,https://jgdt1nid.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=8407367,2023-12-30 18:13:45+00:00,yes,2023-12-30T18:23:42+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407364,https://lkaijsjjsjnsjb-039983.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407364,2023-12-30 18:13:24+00:00,yes,2023-12-30T18:23:42+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407343,https://pub-074fd048fb7449a89cbaa5a809ae01ff.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8407343,2023-12-30 17:08:54+00:00,yes,2023-12-30T17:13:36+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407325,https://pub-51427f5ffccf45a8a223196f7893c181.r2.dev/IhadadremIgoteverythinkIwantedbutwhenIwakeupIseeuwithmeusaidplscaremecaremehome.html,http://www.phishtank.com/phish_detail.php?phish_id=8407325,2023-12-30 15:33:00+00:00,yes,2023-12-30T15:53:17+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407315,https://pub-54daabc7ee4a4c83b16a51a1af2963d0.r2.dev/whoeversaidmoneycantsolveeverythinkmustnothaveenoughmoneytodosocenterlyIdiditagainandagain.html,http://www.phishtank.com/phish_detail.php?phish_id=8407315,2023-12-30 14:57:48+00:00,yes,2023-12-30T15:04:04+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407246,https://shgdhdwr.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407246,2023-12-30 10:01:18+00:00,yes,2023-12-31T14:53:31+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407245,https://cloudflare-ipfs.com/ipfs/QmTLzAcHFa6D9H6iZDjJJiZFV3ccwxhjHZat9YGZJQx1qK,http://www.phishtank.com/phish_detail.php?phish_id=8407245,2023-12-30 10:01:09+00:00,yes,2023-12-30T10:04:37+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407244,https://cloudflare-ipfs.com/ipfs/bafybeihhl6v6ahuhbpbsaffarzbsridd5ft27wql6dd7ukhcw7woaxo5qi/?data=gary.orman@spinnakerfp.com.au&amp;subf=transport-label.pdf&amp;file=waybill.pdf,http://www.phishtank.com/phish_detail.php?phish_id=8407244,2023-12-30 10:01:04+00:00,yes,2023-12-30T10:04:37+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407212,https://bafkreihka7oqw5p5vkywn7toeyt37vsukczg74jbreonmin5t3wsjox3by.ipfs.cf-ipfs.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407212,2023-12-30 09:01:16+00:00,yes,2023-12-30T09:04:46+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407211,https://cf-ipfs.com/ipfs/bafkreihka7oqw5p5vkywn7toeyt37vsukczg74jbreonmin5t3wsjox3by,http://www.phishtank.com/phish_detail.php?phish_id=8407211,2023-12-30 09:01:14+00:00,yes,2023-12-30T09:04:46+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407175,https://att-mailsecuredd.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407175,2023-12-30 08:02:00+00:00,yes,2023-12-31T14:53:31+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407173,https://buckmaileye-express.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407173,2023-12-30 08:01:40+00:00,yes,2023-12-31T14:53:31+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407172,https://btinternetcvbn.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407172,2023-12-30 08:01:30+00:00,yes,2023-12-31T14:53:31+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407168,https://rackspacesoulmate.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407168,2023-12-30 08:01:06+00:00,yes,2023-12-31T15:04:20+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407145,https://flipbtinternetbroadbandservices.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407145,2023-12-30 07:04:12+00:00,yes,2023-12-31T15:04:20+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407124,https://aqwgvcgrhcnvfj.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8407124,2023-12-30 07:02:57+00:00,yes,2023-12-31T15:04:20+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407060,https://new.express.adobe.com/webpage/t7jFanQSi8xqK,http://www.phishtank.com/phish_detail.php?phish_id=8407060,2023-12-30 02:33:10+00:00,yes,2023-12-30T02:53:35+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407055,https://new.express.adobe.com/webpage/zvNdkItimMx9J,http://www.phishtank.com/phish_detail.php?phish_id=8407055,2023-12-30 02:30:24+00:00,yes,2023-12-30T02:33:53+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407045,https://new.express.adobe.com/webpage/DB6uzOoaNn80V,http://www.phishtank.com/phish_detail.php?phish_id=8407045,2023-12-30 01:51:33+00:00,yes,2023-12-30T01:53:21+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407008,https://docs.google.com/presentation/d/e/2PACX-1vQKX2gfDDPboFQcW6lkA2xklaHx1rPylc0D7XkZnqidRvV75NIynAGGEkdngjC6crnrjuSiDSkdwRux/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8407008,2023-12-29 23:11:35+00:00,yes,2023-12-29T23:13:33+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8406970,https://cloudflare-ipfs.com/ipfs/bafkreiavz7qf3bdgoubzywftokzgbtlumgph2vykmtj6rg2jdcdjyb462e,http://www.phishtank.com/phish_detail.php?phish_id=8406970,2023-12-29 19:36:58+00:00,yes,2023-12-29T19:43:22+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8406954,https://bafybeiaya6olyrsenytxgtbexymsjkpfdzc47niwttam6ko7dcpyscqbcu.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=8406954,2023-12-29 19:08:24+00:00,yes,2023-12-29T19:13:41+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
