7569239,https://my.forms.app/form/62baae34bd94a175bbb57e50,http://www.phishtank.com/phish_detail.php?phish_id=7569239,2022-06-28 13:25:19+00:00,yes,2022-06-28T19:55:23+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7568873,https://dffs-drsfer-ftreeryt.agilecrm.com/landing/5565165484965888?,http://www.phishtank.com/phish_detail.php?phish_id=7568873,2022-06-28 00:07:52+00:00,yes,2022-06-28T00:53:26+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7568725,https://web-soc.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7568725,2022-06-27 23:14:41+00:00,yes,2022-06-27T23:21:52+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7568589,https://storage.cloud.google.com/indettn/pdflmanco.html,http://www.phishtank.com/phish_detail.php?phish_id=7568589,2022-06-27 20:52:36+00:00,yes,2022-09-12T22:11:02+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7568423,https://performancelocal.com/wp-admin/,http://www.phishtank.com/phish_detail.php?phish_id=7568423,2022-06-27 15:58:59+00:00,yes,2022-06-27T18:03:22+00:00,yes,Yahoo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7568399,https://href.li/https://performancelocal.com/wp-admin/,http://www.phishtank.com/phish_detail.php?phish_id=7568399,2022-06-27 15:32:11+00:00,yes,2022-06-27T18:03:22+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7567904,https://www.cognitoforms.com/BITFLYER2/BITFLYERSUPPORTCENTRE,http://www.phishtank.com/phish_detail.php?phish_id=7567904,2022-06-27 01:57:18+00:00,yes,2022-09-28T16:04:01+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7567564,https://at0.srev.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7567564,2022-06-26 17:04:28+00:00,yes,2022-06-26T17:12:38+00:00,yes,Yahoo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7567422,https://51.fi/aI6n,http://www.phishtank.com/phish_detail.php?phish_id=7567422,2022-06-26 12:29:39+00:00,yes,2022-06-26T12:31:41+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7567421,https://www.google.com/url?q=https%3A%2F%2F51.fi%2FaI6n&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw3ztrphK75w64vRj-RKdBzA,http://www.phishtank.com/phish_detail.php?phish_id=7567421,2022-06-26 12:29:30+00:00,yes,2022-06-28T07:42:45+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7566980,https://document.lates-proposale.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7566980,2022-06-25 22:26:46+00:00,yes,2022-06-25T22:31:51+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7566488,https://www.semanario7dias.com/#itaucartoespj@itau.com.br,http://www.phishtank.com/phish_detail.php?phish_id=7566488,2022-06-25 15:00:12+00:00,yes,2022-07-11T15:52:24+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7565787,https://aarr.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7565787,2022-06-24 22:00:15+00:00,yes,2022-06-24T22:05:53+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7565527,http://sl-gm.com,http://www.phishtank.com/phish_detail.php?phish_id=7565527,2022-06-24 15:09:41+00:00,yes,2023-08-21T05:54:54+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7564594,https://storage.cloud.google.com/lttna/zoscman414.html,http://www.phishtank.com/phish_detail.php?phish_id=7564594,2022-06-23 22:12:25+00:00,yes,2023-01-09T04:17:00+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7564397,https://storage.cloud.google.com/indettn/pdflmanco.html#,http://www.phishtank.com/phish_detail.php?phish_id=7564397,2022-06-23 15:57:52+00:00,yes,2023-08-21T05:54:54+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7564375,https://trade.dydx.exchange/signup/bonus,http://www.phishtank.com/phish_detail.php?phish_id=7564375,2022-06-23 15:19:52+00:00,yes,2022-08-02T14:23:33+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7563947,https://my.forms.app/form/62b226c7bd94a175bba80751,http://www.phishtank.com/phish_detail.php?phish_id=7563947,2022-06-23 08:00:30+00:00,yes,2023-01-08T22:17:05+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7563321,https://arre-9do.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7563321,2022-06-22 22:45:09+00:00,yes,2022-06-22T22:51:30+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7563052,https://apoyosbienestar.com,http://www.phishtank.com/phish_detail.php?phish_id=7563052,2022-06-22 16:53:37+00:00,yes,2022-09-13T11:33:12+00:00,yes,Adobe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7562455,http://spemail5.online//about.aspx?subid=250544844&amp;campid=1938378,http://www.phishtank.com/phish_detail.php?phish_id=7562455,2022-06-22 06:01:40+00:00,yes,2022-09-04T15:03:58+00:00,yes,Allegro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7561817,https://acess-ofici-fatura.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=7561817,2022-06-21 22:35:44+00:00,yes,2022-06-21T22:41:30+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7561706,https://gobmx.org/apoyos-del-gobierno/,http://www.phishtank.com/phish_detail.php?phish_id=7561706,2022-06-21 19:06:16+00:00,yes,2022-10-20T14:11:08+00:00,yes,Allegro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7561375,https://aui493849934324zim.web.app/#aasdf@adf.com,http://www.phishtank.com/phish_detail.php?phish_id=7561375,2022-06-21 11:22:12+00:00,yes,2022-06-21T11:32:09+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7561364,https://btconnectupdateformplan01.surveysparrow.com/s/btconnect/tt-9c7b17,http://www.phishtank.com/phish_detail.php?phish_id=7561364,2022-06-21 10:37:03+00:00,yes,2023-08-21T05:44:40+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7561320,https://sites.google.com/view/customersevices/home,http://www.phishtank.com/phish_detail.php?phish_id=7561320,2022-06-21 09:14:07+00:00,yes,2023-02-02T13:13:46+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560914,https://rususia.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560914,2022-06-21 00:17:36+00:00,yes,2022-06-21T00:32:44+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560862,https://domappcheckomeg1.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560862,2022-06-21 00:10:18+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560861,https://domappcheckomeg1.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560861,2022-06-21 00:10:12+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560860,https://domappcheckomeg2.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560860,2022-06-21 00:10:02+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560859,https://domappcheckomeg2.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560859,2022-06-21 00:09:51+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560858,https://domappcheckomeg3.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560858,2022-06-21 00:09:41+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560857,https://domappcheckomeg3.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560857,2022-06-21 00:09:31+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560856,https://domappcheckomeg4.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560856,2022-06-21 00:09:23+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560850,https://domappcheckomeg6.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560850,2022-06-21 00:08:52+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560849,https://domappcheckomeg7.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560849,2022-06-21 00:08:43+00:00,yes,2022-06-21T00:22:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560847,https://domappcheckomeg7.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560847,2022-06-21 00:08:33+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560846,https://domappcheckomeg8.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560846,2022-06-21 00:08:23+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560845,https://domappcheckomeg8.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560845,2022-06-21 00:08:14+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560844,https://domappcheckomeg10.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560844,2022-06-21 00:08:03+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560842,https://domappcheckomeg10.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560842,2022-06-21 00:07:57+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560841,https://domappcheckomeg12.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560841,2022-06-21 00:07:45+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560840,https://domappcheckomeg12.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560840,2022-06-21 00:07:37+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560839,https://domappcheckomeg15.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560839,2022-06-21 00:07:25+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560838,https://domappcheckomeg15.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560838,2022-06-21 00:07:15+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560837,https://domappcheckomeg16.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560837,2022-06-21 00:07:06+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560836,https://domappcheckomeg16.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560836,2022-06-21 00:06:58+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560835,https://domappcheckomeg17.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7560835,2022-06-21 00:06:47+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7560833,https://domappcheckomeg17.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7560833,2022-06-21 00:06:37+00:00,yes,2022-06-21T00:12:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
