1859548,http://www.cathealthandwellnessinfo.com/remax/index.htm...,https://phishtank.com/phish_detail.php?phish_id=1859548,2013-05-24 08:36:00+00:00,yes,2013-05-24T08:36:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859547,http://www.buysellleasetrade.com/m1/webmail_administrator_password_res...,https://phishtank.com/phish_detail.php?phish_id=1859547,2013-05-24 08:36:00+00:00,yes,2013-05-24T08:36:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859543,http://www.mlcbuildermarketing.com/wp4/www.paypal.com/encripted/ssl218...,https://phishtank.com/phish_detail.php?phish_id=1859543,2013-05-24 08:36:00+00:00,yes,2013-05-24T08:36:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859532,http://timbanganduduk.com/recovery/dancok.htm?=paypal=_login-submit&am...,https://phishtank.com/phish_detail.php?phish_id=1859532,2013-05-24 08:34:00+00:00,yes,2013-05-24T08:34:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859531,http://www.mogimirim.com.br/wp4/www.paypal.com/encripted/ssl218.site/l...,https://phishtank.com/phish_detail.php?phish_id=1859531,2013-05-24 08:34:00+00:00,yes,2013-05-24T08:34:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859530,http://paypalsecurity.com.cy.cgi-bin.webscr.cmd.login-submit.dispatch....,https://phishtank.com/phish_detail.php?phish_id=1859530,2013-05-24 08:34:00+00:00,yes,2013-05-24T08:34:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859529,http://stevescabinets.com/FLASH/cgi-bin/googledocs/index.htm...,https://phishtank.com/phish_detail.php?phish_id=1859529,2013-05-24 08:34:00+00:00,yes,2013-05-24T08:34:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859527,http://rotaterm.com/p/www.paypal.com/encripted/ssl218.site/login.html?...,https://phishtank.com/phish_detail.php?phish_id=1859527,2013-05-24 08:33:00+00:00,yes,2013-05-24T08:33:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859526,http://rotaterm.com/p/www.paypal.com/encripted/ssl218.site/login.html?...,https://phishtank.com/phish_detail.php?phish_id=1859526,2013-05-24 08:33:00+00:00,yes,2013-05-24T08:33:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859516,http://planetvideo.co.ke/wellsfargo.com/index.html...,https://phishtank.com/phish_detail.php?phish_id=1859516,2013-05-24 08:32:00+00:00,yes,2013-05-24T08:32:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859515,http://planetvideo.co.ke/wellsfargo.com/index.htm...,https://phishtank.com/phish_detail.php?phish_id=1859515,2013-05-24 08:32:00+00:00,yes,2013-05-24T08:32:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859514,http://peacenhell.com/wp-content/themes/twentytwelve/sas/...,https://phishtank.com/phish_detail.php?phish_id=1859514,2013-05-24 08:32:00+00:00,yes,2013-05-24T08:32:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859513,http://paypal.metpolice-gov.org/paypal.com/au/login/verify.html...,https://phishtank.com/phish_detail.php?phish_id=1859513,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859512,http://paypal.metpolice-gov.org/paypal.com/au/login/login.php...,https://phishtank.com/phish_detail.php?phish_id=1859512,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859511,http://paypal.com.us-webapps.mpp-account.update.7eeba2b6db13a4020973e5...,https://phishtank.com/phish_detail.php?phish_id=1859511,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859510,http://paypal.com.us.webapps-mpp.account.f05a45ea94449ec3cbaf2eb6e9ae5...,https://phishtank.com/phish_detail.php?phish_id=1859510,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859508,http://paypal.com.us-account-profile.webapps-mpp.054ee24b6039a7c35b28c...,https://phishtank.com/phish_detail.php?phish_id=1859508,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859507,http://paypal.com.us-account.login-webapps.mpp.966c613b96673e418e5d269...,https://phishtank.com/phish_detail.php?phish_id=1859507,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859506,http://paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.da8be06c1d2...,https://phishtank.com/phish_detail.php?phish_id=1859506,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859505,http://www.serviceonlinecorp.com/images/M_images/.../sss.php...,https://phishtank.com/phish_detail.php?phish_id=1859505,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859504,http://paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.da8be06c1d2...,https://phishtank.com/phish_detail.php?phish_id=1859504,2013-05-24 08:31:00+00:00,yes,2013-05-24T08:31:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859503,http://ozlemkozak.com/wp-content/plugins/helo/Dremaxx/Remax/index.htm...,https://phishtank.com/phish_detail.php?phish_id=1859503,2013-05-24 08:30:00+00:00,yes,2013-05-24T08:30:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859501,http://olatero.com/joke/freshly/aollogin.psp.htm...,https://phishtank.com/phish_detail.php?phish_id=1859501,2013-05-24 08:30:00+00:00,yes,2013-05-24T08:30:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859497,http://moneybookers.com.ads.skrill-digital-wallet.index.html.grupolige...,https://phishtank.com/phish_detail.php?phish_id=1859497,2013-05-24 08:30:00+00:00,yes,2013-05-24T08:30:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859495,http://mevsimbalik.com/wp-content/themes/Pluto/fonts/yahoo/verify.php...,https://phishtank.com/phish_detail.php?phish_id=1859495,2013-05-24 08:29:00+00:00,yes,2013-05-24T08:29:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859494,http://maxellestate.com/gogle/index.php.htm,https://phishtank.com/phish_detail.php?phish_id=1859494,2013-05-24 08:28:00+00:00,yes,2013-05-24T08:28:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859492,http://marielleart.com/flowers/490pix/spolin/16.php?logon=myposte&...,https://phishtank.com/phish_detail.php?phish_id=1859492,2013-05-24 08:28:00+00:00,yes,2013-05-24T08:28:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859489,http://lizrizolive.com/old-site/wp-admin/includes/yaho.html...,https://phishtank.com/phish_detail.php?phish_id=1859489,2013-05-24 08:28:00+00:00,yes,2013-05-24T08:28:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859488,http://kdeakin.com/nets-pbs.dk/40/o&peratedby&netsverifi&e...,https://phishtank.com/phish_detail.php?phish_id=1859488,2013-05-24 08:28:00+00:00,yes,2013-05-24T08:28:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859487,http://jusrassicktemple.com/sabia/joke/freshly/aollogin.psp.htm...,https://phishtank.com/phish_detail.php?phish_id=1859487,2013-05-24 08:27:00+00:00,yes,2013-05-24T08:27:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859486,http://jusrassicktemple.com/joke/freshly/aollogin.psp.htm...,https://phishtank.com/phish_detail.php?phish_id=1859486,2013-05-24 08:27:00+00:00,yes,2013-05-24T08:27:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859485,http://johaengineering.com/xmlrpc/includes/Anz/online-anzlogin.html...,https://phishtank.com/phish_detail.php?phish_id=1859485,2013-05-24 08:27:00+00:00,yes,2013-05-24T08:27:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859484,http://gloryfaithhope.site50.net/googledocss/sss/index.htm...,https://phishtank.com/phish_detail.php?phish_id=1859484,2013-05-24 08:27:00+00:00,yes,2013-05-24T08:27:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859483,http://fundavalle.com/dcs/google.com/index.php.htm...,https://phishtank.com/phish_detail.php?phish_id=1859483,2013-05-24 08:27:00+00:00,yes,2013-05-24T08:27:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859482,http://ftoeperformance.com/o2shop/O2_security_update.html...,https://phishtank.com/phish_detail.php?phish_id=1859482,2013-05-24 08:27:00+00:00,yes,2013-05-24T08:27:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859481,http://free4bucks.com/tmp/%7ESecurity/Login/Update/Confirmation/%7ESec...,https://phishtank.com/phish_detail.php?phish_id=1859481,2013-05-24 08:27:00+00:00,yes,2013-05-24T08:27:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859480,http://meratolweightloss.co.uk/wp-content/themes/twentyeleven/images/h...,https://phishtank.com/phish_detail.php?phish_id=1859480,2013-05-24 08:26:00+00:00,yes,2013-05-24T08:26:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859479,http://globaliseur-securise99.com/le-groupe-edf-History/access-adress....,https://phishtank.com/phish_detail.php?phish_id=1859479,2013-05-24 08:26:00+00:00,yes,2013-05-24T08:26:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859478,http://especialidadesgt.com/logs/pay1/Paypal_Virefication/95053d47e959...,https://phishtank.com/phish_detail.php?phish_id=1859478,2013-05-24 08:26:00+00:00,yes,2013-05-24T08:26:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859477,http://especialidadesgt.com/logs/pay1/Paypal_Virefication/95053d47e959...,https://phishtank.com/phish_detail.php?phish_id=1859477,2013-05-24 08:26:00+00:00,yes,2013-05-24T08:26:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859476,http://especialidadesgt.com/logs/pay1/Paypal_Virefication/95053d47e959...,https://phishtank.com/phish_detail.php?phish_id=1859476,2013-05-24 08:26:00+00:00,yes,2013-05-24T08:26:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859475,http://especialidadesgt.com/logs/pay1/Paypal_Virefication/95053d47e959...,https://phishtank.com/phish_detail.php?phish_id=1859475,2013-05-24 08:26:00+00:00,yes,2013-05-24T08:26:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859473,http://echegarayarquitectos.com/includes/phpInputFilter/sec-fr/Process...,https://phishtank.com/phish_detail.php?phish_id=1859473,2013-05-24 08:25:00+00:00,yes,2013-05-24T08:25:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859472,http://echegarayarquitectos.com/includes/phpInputFilter/sec-fr/Process...,https://phishtank.com/phish_detail.php?phish_id=1859472,2013-05-24 08:25:00+00:00,yes,2013-05-24T08:25:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859471,http://dortyuzinsaat.com/templates/system/js/googledocs/googledocs.htm...,https://phishtank.com/phish_detail.php?phish_id=1859471,2013-05-24 08:25:00+00:00,yes,2013-05-24T08:25:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859469,http://diamondedgeltd.com/.service-center-update/2/webscrcmd%3D_login-...,https://phishtank.com/phish_detail.php?phish_id=1859469,2013-05-24 08:25:00+00:00,yes,2013-05-24T08:25:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859468,http://cvaavillacarcina.it/wp-includes/loginupdate.php...,https://phishtank.com/phish_detail.php?phish_id=1859468,2013-05-24 08:25:00+00:00,yes,2013-05-24T08:25:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859466,http://coollayenterprises.com/Docs/DG/GDocs/index.php.htm...,https://phishtank.com/phish_detail.php?phish_id=1859466,2013-05-24 08:25:00+00:00,yes,2013-05-24T08:25:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859464,http://ciri-canada.com/templates/ja_purity/js/Account.details.htm...,https://phishtank.com/phish_detail.php?phish_id=1859464,2013-05-24 08:24:00+00:00,yes,2013-05-24T08:24:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859463,http://ciri-canada.com/modules/mod_feed/tmpl/Account.details.htm...,https://phishtank.com/phish_detail.php?phish_id=1859463,2013-05-24 08:24:00+00:00,yes,2013-05-24T08:24:00+00:00,no,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
