7990794,https://sumpogaes.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7990794,2022-12-31 00:55:45+00:00,yes,2022-12-31T01:12:59+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7990778,https://metasupport1020340234023432.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7990778,2022-12-31 00:53:35+00:00,yes,2022-12-31T01:12:59+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7990777,https://metasupport1020340234023432.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7990777,2022-12-31 00:53:28+00:00,yes,2022-12-31T01:12:59+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7990379,https://4de.formstack.com/forms/papay,http://www.phishtank.com/phish_detail.php?phish_id=7990379,2022-12-30 16:18:01+00:00,yes,2023-04-29T22:35:54+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7990183,https://lojabrinquedo.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7990183,2022-12-30 12:32:54+00:00,yes,2022-12-30T12:42:48+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7990122,https://infoefocusiric.github.io/portfolio/mik_webm.html,http://www.phishtank.com/phish_detail.php?phish_id=7990122,2022-12-30 08:32:50+00:00,yes,2022-12-30T08:42:27+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7990007,https://holders.sellpass.io/products/FRONTIER-AIRLINES-K--K,http://www.phishtank.com/phish_detail.php?phish_id=7990007,2022-12-30 00:19:16+00:00,yes,2022-12-30T00:21:45+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989953,https://cs--33129-view-mail-ups.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7989953,2022-12-29 23:50:18+00:00,yes,2022-12-29T23:51:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989952,https://cs--33129-view-mail-ups.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7989952,2022-12-29 23:50:10+00:00,yes,2022-12-29T23:51:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989949,https://doc-0sign.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7989949,2022-12-29 23:49:37+00:00,yes,2022-12-29T23:51:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989948,https://doc-0sign.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7989948,2022-12-29 23:49:28+00:00,yes,2022-12-29T23:51:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989902,https://mt1serviceonline.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7989902,2022-12-29 23:42:12+00:00,yes,2022-12-29T23:51:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989900,https://mt1serviceonline.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7989900,2022-12-29 23:42:01+00:00,yes,2022-12-29T23:51:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989899,https://nespoltems.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7989899,2022-12-29 23:41:52+00:00,yes,2022-12-29T23:51:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989898,https://nespoltems.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7989898,2022-12-29 23:41:41+00:00,yes,2022-12-29T23:51:58+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989876,https://zimbanilnowe.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7989876,2022-12-29 23:38:58+00:00,yes,2022-12-29T23:41:43+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989875,https://zimbanilnowe.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7989875,2022-12-29 23:38:50+00:00,yes,2022-12-29T23:41:43+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989735,https://aproveder.start.page/,http://www.phishtank.com/phish_detail.php?phish_id=7989735,2022-12-29 22:01:06+00:00,yes,2022-12-29T22:12:05+00:00,yes,Facebook;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989733,https://confrimyouraccoun.start.page/,http://www.phishtank.com/phish_detail.php?phish_id=7989733,2022-12-29 21:59:55+00:00,yes,2022-12-29T22:02:42+00:00,yes,Facebook;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989710,https://secure-meta-business.start.page/,http://www.phishtank.com/phish_detail.php?phish_id=7989710,2022-12-29 20:52:17+00:00,yes,2022-12-29T21:02:49+00:00,yes,Facebook;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989630,https://holders.sellpass.io/products/FRONTIER-AIRLINES-K--K-POINTS,http://www.phishtank.com/phish_detail.php?phish_id=7989630,2022-12-29 19:23:38+00:00,yes,2022-12-29T19:32:23+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989559,https://miamigojesus.edu.pe/,http://www.phishtank.com/phish_detail.php?phish_id=7989559,2022-12-29 16:55:49+00:00,yes,2022-12-29T17:02:32+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989465,http://campusvirtual.mdc.org.co/,http://www.phishtank.com/phish_detail.php?phish_id=7989465,2022-12-29 16:09:22+00:00,yes,2022-12-29T16:11:40+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989417,http://www.48519283-86de-4ef6-9db2-7be27af47c73.htmlcomponentservice.com/get_draft?id=485192_b5206d74a218c8bbdd9f624b54347fca.html,http://www.phishtank.com/phish_detail.php?phish_id=7989417,2022-12-29 15:29:18+00:00,yes,2022-12-29T15:32:19+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7989158,https://lihi2.cc/HckrA,http://www.phishtank.com/phish_detail.php?phish_id=7989158,2022-12-29 06:40:31+00:00,yes,2022-12-29T06:42:10+00:00,yes,Amazon.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988727,https://beta-track.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7988727,2022-12-28 18:55:12+00:00,yes,2022-12-28T19:02:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988726,https://beta-track.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7988726,2022-12-28 18:55:02+00:00,yes,2022-12-28T19:02:57+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988692,https://track-id3998.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7988692,2022-12-28 18:50:23+00:00,yes,2022-12-28T18:56:04+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988691,https://track-id3998.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7988691,2022-12-28 18:50:17+00:00,yes,2022-12-28T18:56:04+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988679,https://bafybeidlb5ejiem7hie723et6gbwymkmudtpmzlh7c5v2wntin4h352dyq.ipfs.w3s.link/,http://www.phishtank.com/phish_detail.php?phish_id=7988679,2022-12-28 18:38:49+00:00,yes,2022-12-28T18:42:10+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988566,https://d94u21.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7988566,2022-12-28 16:52:39+00:00,yes,2022-12-28T17:02:56+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988376,https://docs.google.com/forms/d/1hZSdrc7mwOWsVJOm8VyhSUVobgzG1EsSXZnL0r32HzE/viewform?edit_requested=true,http://www.phishtank.com/phish_detail.php?phish_id=7988376,2022-12-28 15:42:59+00:00,yes,2023-02-14T17:22:21+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988288,https://docs.google.com/presentation/d/e/2PACX-1vS6P5uooqXMVu_g_v9TLPbv7BleWQmBz6OtPMW4TkqaZZBLlOyO8bzAtotTuuaVporaRIfB6tRjkoiw/pub?start=false&loop=false&delayms=3000&slide=idp,http://www.phishtank.com/phish_detail.php?phish_id=7988288,2022-12-28 14:03:45+00:00,yes,2023-08-24T05:52:23+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988283,https://betasus.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7988283,2022-12-28 13:55:16+00:00,yes,2022-12-28T22:42:09+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988086,https://mail.teikit.es/,http://www.phishtank.com/phish_detail.php?phish_id=7988086,2022-12-28 06:46:46+00:00,yes,2022-12-28T06:52:09+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7988084,https://www.oncologiaclinicafpolis.com.br/r/,http://www.phishtank.com/phish_detail.php?phish_id=7988084,2022-12-28 06:31:29+00:00,yes,2022-12-28T06:42:08+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987936,https://lojaabdiascyclo.blogspot.com/?gclid=EAIaIQobChMIh5mmvbGa_AIVxtzICh2rsgseEAAYASAAEgINZvD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=7987936,2022-12-28 02:14:38+00:00,yes,2022-12-28T02:22:12+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987897,https://bardersanber.clickfunnels.com/offer-wall1672180586541,http://www.phishtank.com/phish_detail.php?phish_id=7987897,2022-12-27 23:44:42+00:00,yes,2022-12-27T23:52:06+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987775,https://track-id8763.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7987775,2022-12-27 20:03:23+00:00,yes,2022-12-27T20:12:19+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987774,https://track-id8763.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7987774,2022-12-27 20:03:15+00:00,yes,2022-12-27T20:12:19+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987743,https://curaenatura.com/7pScriptCore/log/2f119/,http://www.phishtank.com/phish_detail.php?phish_id=7987743,2022-12-27 19:10:59+00:00,yes,2022-12-27T19:21:38+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987655,https://docs.google.com/presentation/d/e/2PACX-1vS6P5uooqXMVu_g_v9TLPbv7BleWQmBz6OtPMW4TkqaZZBLlOyO8bzAtotTuuaVporaRIfB6tRjkoiw/pub?start=false&loop=false&delayms=3000&slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=7987655,2022-12-27 17:45:53+00:00,yes,2023-08-24T05:52:11+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987631,https://reurl.cc/qZ40Kn,http://www.phishtank.com/phish_detail.php?phish_id=7987631,2022-12-27 17:08:47+00:00,yes,2023-07-19T16:10:58+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987630,https://ya.mba/8A5,http://www.phishtank.com/phish_detail.php?phish_id=7987630,2022-12-27 17:08:46+00:00,yes,2022-12-29T13:32:07+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987622,https://activity.eventlink.to/1uyiY5W3B4iWkPIPx-CrsAUimqj,http://www.phishtank.com/phish_detail.php?phish_id=7987622,2022-12-27 16:58:28+00:00,yes,2022-12-27T17:02:39+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987539,https://trim.one/cqcfv1,http://www.phishtank.com/phish_detail.php?phish_id=7987539,2022-12-27 16:30:26+00:00,yes,2023-03-15T14:17:14+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987453,https://pardisfilm.ir/,http://www.phishtank.com/phish_detail.php?phish_id=7987453,2022-12-27 15:03:46+00:00,yes,2023-10-21T01:24:05+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7987214,https://www.oncologiaclinicafpolis.com.br/r/index.html,http://www.phishtank.com/phish_detail.php?phish_id=7987214,2022-12-27 06:18:46+00:00,yes,2022-12-27T06:22:26+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7986924,https://track-id4952.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=7986924,2022-12-26 20:15:20+00:00,yes,2022-12-26T20:22:26+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7986923,https://track-id4952.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7986923,2022-12-26 20:15:13+00:00,yes,2022-12-26T20:22:27+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7986879,https://od.lhht.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7986879,2022-12-26 19:49:21+00:00,yes,2022-12-26T19:52:30+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
